id,question,hop_count,reasoning_path,variant_type
498,"Võ Chí Công là tiền nhiệm của Nguyễn Ngọc Trìu trong chức vụ Bộ trưởng Bộ Nông nghiệp, Nguyễn Ngọc Trìu sinh năm 1926. Đúng hay sai?",2,"[""pol83336"", ""PRECEDED"", ""pol1684356"", ""BORN_YEAR"", ""YEAR_1926""]",Normal
499,"Phạm Minh Chính kế nhiệm Tô Huy Rứa trong chức vụ Trưởng ban Tổ chức Trung ương, Tô Huy Rứa có học vị Trường Quốc học Huế. Đúng hay sai?",2,"[""pol436788"", ""SUCCEEDED"", ""pol318392"", ""HAS_ACADEMIC_TITLE"", ""aca43380_001""]",Normal
500,"Đỗ Mười là tiền nhiệm của Phạm Hùng trong chức vụ Chủ tịch Hội đồng Bộ trưởng, Phạm Hùng sinh năm 1912 tại Cần Thơ. Đúng hay sai?",2,"[""pol30735"", ""PRECEDED"", ""pol16602"", ""BORN_AT"", ""loc3707542_001""]",Normal
501,"Đinh Văn Điến là tiền nhiệm của Phạm Quang Ngọc trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Ninh Bình, Phạm Quang Ngọc có học vị Thạc sĩ Khoa học môi trường. Đúng hay sai?",2,"[""pol3423907"", ""PRECEDED"", ""pol19608321"", ""HAS_ACADEMIC_TITLE"", ""aca19608321_002""]",Normal
502,"Nguyễn Trọng Nghĩa kế nhiệm Nông Quốc Tuấn trong chức vụ Trưởng Ban Tuyên giáo Trung ương, Nông Quốc Tuấn kế nhiệm Nguyễn Xuân Phúc trong chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Xuân Phúc là cựu sinh viên của Trường Đại học Kinh tế Quốc dân. Đúng hay sai?",3,"[""pol3156606"", ""SUCCEEDED"", ""pol71123"", ""SUCCEEDED"", ""pol459014"", ""ALUMNUS_OF"", ""alm459014_001""]",Normal
503,"Nguyễn Văn Hiện kế nhiệm Trịnh Hồng Dương trong chức vụ Chánh án Tòa án nhân dân Tối cao Việt Nam, Trịnh Hồng Dương có học vị Tiến sĩ luật hình sự. Đúng hay sai?",2,"[""pol1463256"", ""SUCCEEDED"", ""pol1462804"", ""HAS_ACADEMIC_TITLE"", ""aca1462804_001""]",Normal
504,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang là tiền nhiệm của Phạm Viết Thanh trong chức vụ Bí thư Tỉnh ủy Tây Ninh, Phạm Viết Thanh giữ chức vụ Chủ tịch Hội đồng Nhân dân tỉnh Bà Rịa-Vũng Tàu từ 2021-06-30 đến 2025-06-30. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""PRECEDED"", ""pol3702677"", ""TERM_DURATION"", ""DURATION_từ 2021-06-30 đến 2025-06-30""]",Normal
505,"Trần Thanh Mẫn kế nhiệm Thạch Dư trong chức vụ Bí thư Thành ủy Cần Thơ, Thạch Dư sinh năm 1957 tại Trà Vinh. Đúng hay sai?",2,"[""pol642061"", ""SUCCEEDED"", ""pol1463223"", ""BORN_AT"", ""loc590022_001""]",Normal
506,"Vũ Việt Trang kế nhiệm Trần Đức Tuấn trong chức vụ Tổng Giám đốc Thông tấn xã Việt Nam, Trần Đức Tuấn sinh tại Quảng Trị. Đúng hay sai?",2,"[""pol19641065"", ""SUCCEEDED"", ""pol15793581"", ""BORN_AT"", ""loc3706112_001""]",Normal
507,"Nguyễn Vĩnh Nghiệp là tiền nhiệm của Trương Tấn Sang trong chức vụ Chủ tịch Ủy ban nhân dân Thành phố Hồ Chí Minh, Trương Tấn Sang có học vị Chủ tịch nước. Đúng hay sai?",2,"[""pol138738"", ""PRECEDED"", ""pol106424"", ""HAS_ACADEMIC_TITLE"", ""aca3161938_003""]",Normal
508,"Lê Thanh Nghị kế nhiệm Nguyễn Thị Bình trong chức vụ Ủy viên Trung ương Đảng khóa II, III, IV, V, Nguyễn Thị Bình sinh năm 1927 tại Nghệ An. Đúng hay sai?",2,"[""pol99226"", ""SUCCEEDED"", ""pol85115"", ""BORN_AT"", ""loc1463498_001""]",Normal
509,"Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng kế nhiệm Nông Quốc Tuấn trong chức vụ Chủ tịch Hội Liên hiệp Thanh niên Việt Nam, Nông Quốc Tuấn giữ chức vụ Thứ trưởng, Phó Chủ nhiệm Ủy ban Dân tộc Việt Nam (lần 1) từ 2008-01-28 đến 2009-04-21. Đúng hay sai?",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol71123"", ""TERM_DURATION"", ""DURATION_từ 2008-01-28 đến 2009-04-21""]",Normal
510,"Quản Minh Cường là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính kế nhiệm Lê Văn Thành trong chức vụ Bí thư Tỉnh ủy Quảng Ninh, Lê Văn Thành đã từng giữ chức vụ Phó Bí thư. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol3704997"", ""SERVED_AS"", ""pos475335_010""]",Normal
511,"Nguyễn Văn An kế nhiệm Nông Đức Mạnh trong chức vụ Chủ tịch Quốc hội nuớc, Cộng hòa Xã hội chủ nghĩa Việt Nam, Nông Đức Mạnh là cựu sinh viên của Học viện Lâm nghiệp Leningrad. Đúng hay sai?",2,"[""pol22501"", ""SUCCEEDED"", ""pol6293"", ""ALUMNUS_OF"", ""alm6293_001""]",Normal
512,"Nguyễn Trọng Nghĩa kế nhiệm Võ Văn Thưởng trong chức vụ Trưởng Ban Tuyên giáo Trung ương, Võ Văn Thưởng là tiền nhiệm của Nguyễn Hữu Thụ trong chức vụ Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, Nguyễn Hữu Thụ giữ chức vụ Bí thư Trung ương Đoàn từ 2008-08 đến 2011-10-05. Đúng hay sai?",3,"[""pol3156606"", ""SUCCEEDED"", ""pol248258"", ""PRECEDED"", ""pol3170243"", ""TERM_DURATION"", ""DURATION_từ 2008-08 đến 2011-10-05""]",Normal
513,"Lưu Bình Nhưỡng là tiền nhiệm của Trần Thị Nhị Hà trong chức vụ Phó trưởng Ban Dân nguyện Quốc hội Việt Nam, Trần Thị Nhị Hà có học vị Cao cấp lý luận chính trị. Đúng hay sai?",2,"[""pol3695313"", ""PRECEDED"", ""pol19787798"", ""HAS_ACADEMIC_TITLE"", ""aca19547607_002""]",Normal
514,"Nguyễn Vĩnh Nghiệp là tiền nhiệm của Nguyễn Việt Oanh trong chức vụ Chủ tịch Ủy ban nhân dân Thành phố Hồ Chí Minh, Nguyễn Việt Oanh có học vị Thạc sĩ Quản lý Hành chính công. Đúng hay sai?",2,"[""pol138738"", ""PRECEDED"", ""pol19910906"", ""HAS_ACADEMIC_TITLE"", ""aca798260_002""]",Normal
515,"Nguyễn Đức Long là tiền nhiệm của Nguyễn Văn Thắng trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Quảng Ninh, Nguyễn Văn Thắng có học vị Cử nhân Tài chính. Đúng hay sai?",2,"[""pol3705037"", ""PRECEDED"", ""pol3719474"", ""HAS_ACADEMIC_TITLE"", ""aca3719474_003""]",Normal
516,"Trần Lưu Quang là tiền nhiệm của Nguyễn Thành Tâm trong chức vụ Chủ tịch Hội đồng nhân dân tỉnh Tây Ninh, Nguyễn Thành Tâm sinh năm 1974 tại Khánh Hòa. Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol7497553"", ""BORN_AT"", ""loc3708911_001""]",Normal
517,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang kế nhiệm Tất Thành Cang trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Tất Thành Cang có học vị Thạc sĩ Luật. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""SUCCEEDED"", ""pol1464924"", ""HAS_ACADEMIC_TITLE"", ""aca3719093_001""]",Normal
518,"Nguyễn Duy Ngọc kế nhiệm Lê Quang Tùng trong chức vụ Chủ nhiệm Ủy ban Kiểm tra Trung ương Đảng Cộng sản Việt Nam, Lê Quang Tùng là tiền nhiệm của Bùi Thị Minh Hoài trong chức vụ Phó Chủ nhiệm Ủy ban Kiểm tra Trung ương, Bùi Thị Minh Hoài có học vị Thạc sĩ Luật. Đúng hay sai?",3,"[""pol11441242"", ""SUCCEEDED"", ""pol3706537"", ""PRECEDED"", ""pol3719093"", ""HAS_ACADEMIC_TITLE"", ""aca3719093_001""]",Normal
519,"Đào Hồng Lan là tiền nhiệm của Trần Thị Trung Chiến trong chức vụ Bộ trưởng Bộ Y tế, Trần Thị Trung Chiến kế nhiệm Nguyễn Quốc Triệu trong chức vụ Bộ trưởng Bộ Y tế, Nguyễn Quốc Triệu giữ chức vụ Phó Bí thư Thành ủy Hà Nội từ 2004-06-22 đến 2007-08-09. Đúng hay sai?",3,"[""pol7503946"", ""PRECEDED"", ""pol435051"", ""SUCCEEDED"", ""pol107351"", ""TERM_DURATION"", ""DURATION_từ 2004-06-22 đến 2007-08-09""]",Normal
520,"Quản Minh Cường là tiền nhiệm của Phạm Quý Tiêu trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Quý Tiêu là cựu sinh viên của Trường Đại học Ngoại ngữ Hà Nội. Đúng hay sai?",2,"[""pol19777570"", ""PRECEDED"", ""pol3707470"", ""ALUMNUS_OF"", ""alm436788_002""]",Normal
521,"Trần Thị Nguyệt Thu là tiền nhiệm của Phan Thị Thanh Tâm trong chức vụ Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng giữ chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, (Đã bị cách chức) từ 2014-04-15 đến 2016-02-04. Đúng hay sai?",3,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""TERM_DURATION"", ""DURATION_từ 2014-04-15 đến 2016-02-04""]",Normal
522,"Trương Hải Long kế nhiệm Nguyễn Phương Tuấn trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Gia Lai, Nguyễn Phương Tuấn sinh năm 1975 tại Bình Định. Đúng hay sai?",2,"[""pol19753111"", ""SUCCEEDED"", ""pol3701574"", ""BORN_AT"", ""loc3234339_001""]",Normal
523,"Quản Minh Cường là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính kế nhiệm Tô Huy Rứa trong chức vụ Trưởng ban Tổ chức Trung ương, Tô Huy Rứa giữ chức vụ Bí thư Thành ủy Hải Phòng từ 1999-11 đến 2003. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol318392"", ""TERM_DURATION"", ""DURATION_từ 1999-11 đến 2003""]",Normal
524,"Nguyễn Xuân Đông là tiền nhiệm của Trương Quốc Huy trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Hà Nam, Trương Quốc Huy giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh Hà Nam từ 2020-10-06 đến 2025-06-30. Đúng hay sai?",2,"[""pol3711586"", ""PRECEDED"", ""pol19661048"", ""TERM_DURATION"", ""DURATION_từ 2020-10-06 đến 2025-06-30""]",Normal
525,"Trần Lưu Quang là tiền nhiệm của Đoàn Ngọc Hùng trong chức vụ Bí thư Tỉnh ủy Tây Ninh, Đoàn Ngọc Hùng sinh năm 1961 tại Quảng Nam. Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol13800223"", ""BORN_AT"", ""loc1463245_001""]",Normal
526,"Lê Thanh Nghị kế nhiệm Dương Anh Điền trong chức vụ Ủy viên Trung ương Đảng khóa II, III, IV, V, Dương Anh Điền sinh năm 1910. Đúng hay sai?",2,"[""pol99226"", ""SUCCEEDED"", ""pol830029"", ""BORN_YEAR"", ""YEAR_1910""]",Normal
527,"Lê Doãn Hợp là tiền nhiệm của Nguyễn Bắc Son trong chức vụ Bộ trưởng Bộ Thông tin và Truyền thông, Nguyễn Bắc Son có học vị Tiến sĩ Kinh tế. Đúng hay sai?",2,"[""pol61353"", ""PRECEDED"", ""pol808147"", ""HAS_ACADEMIC_TITLE"", ""aca642061_002""]",Normal
528,"Võ Viết Thanh kế nhiệm Trần Quyết trong chức vụ Ủy viên Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam khóa VI, Trần Quyết mất năm 2010. Đúng hay sai?",2,"[""pol1401081"", ""SUCCEEDED"", ""pol184807"", ""DIED_YEAR"", ""YEAR_2010""]",Normal
529,"Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng là tiền nhiệm của Nguyễn Đắc Vinh trong chức vụ Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, Nguyễn Đắc Vinh là cựu sinh viên của Đại học Quốc gia Thành phố Hồ Chí Minh. Đúng hay sai?",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""PRECEDED"", ""pol660401"", ""ALUMNUS_OF"", ""alm798260_002""]",Normal
530,"Đinh Đức Thiện kế nhiệm Vũ Huy Hoàng trong chức vụ Bộ trưởng Bộ Cơ khí và Luyện kim, Vũ Huy Hoàng được trao tặng Huy hiệu 80 năm tuôi Đảng. Đúng hay sai?",2,"[""pol10656"", ""SUCCEEDED"", ""pol108873"", ""AWARDED"", ""awa495324_001""]",Normal
531,"Võ Viết Thanh kế nhiệm Trần Quyết trong chức vụ Ủy viên Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam khóa VI, Trần Quyết giữ chức vụ Viện trưởng Viện kiểm sát nhân dân tối cao từ 1987-06-07 đến 1992-10-17. Đúng hay sai?",2,"[""pol1401081"", ""SUCCEEDED"", ""pol184807"", ""TERM_DURATION"", ""DURATION_từ 1987-06-07 đến 1992-10-17""]",Normal
532,"Lê Hoài Thanh kế nhiệm Trần Tiến Cung trong chức vụ Phó Tổng cục trưởng Tổng cục Tình báo, Trần Tiến Cung phục vụ trong Bộ Công An. Đúng hay sai?",2,"[""pol19638483"", ""SUCCEEDED"", ""pol3239616"", ""SERVED_IN"", ""mil11496410_001""]",Normal
533,"Đặng Vũ Minh kế nhiệm Nguyễn Văn Hiệu trong chức vụ Chủ tịch Viện Khoa học và Công nghệ Việt Nam, Nguyễn Văn Hiệu sinh năm 1938. Đúng hay sai?",2,"[""pol237619"", ""SUCCEEDED"", ""pol55279"", ""BORN_YEAR"", ""YEAR_1938""]",Normal
534,"Lương Cường là tiền nhiệm của Trương Thị Mai trong chức vụ Thường trực Ban Bí thư Trung ương Đảng Cộng sản Việt Nam, Trương Thị Mai là cựu sinh viên của Liên Xô. Đúng hay sai?",2,"[""pol3161938"", ""PRECEDED"", ""pol841947"", ""ALUMNUS_OF"", ""alm591013_002""]",Normal
535,"Đặng Vũ Minh kế nhiệm Nguyễn Văn Hiệu trong chức vụ Chủ tịch Viện Khoa học và Công nghệ Việt Nam, Nguyễn Văn Hiệu được trao tặng Giải thưởng Lênin. Đúng hay sai?",2,"[""pol237619"", ""SUCCEEDED"", ""pol55279"", ""AWARDED"", ""awa55279_001""]",Normal
536,"Phạm Minh Chính kế nhiệm Vũ Đức Đam trong chức vụ Bí thư Tỉnh ủy Quảng Ninh, Vũ Đức Đam có học vị Thạc sĩ Văn hóa. Đúng hay sai?",2,"[""pol436788"", ""SUCCEEDED"", ""pol475335"", ""HAS_ACADEMIC_TITLE"", ""aca19788108_002""]",Normal
537,"Trần Lưu Quang là tiền nhiệm của Nguyễn Thành Tâm trong chức vụ Chủ tịch Hội đồng nhân dân tỉnh Tây Ninh, Nguyễn Thành Tâm sinh năm 1974. Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol7497553"", ""BORN_YEAR"", ""YEAR_1974""]",Normal
538,"Tô Lâm kế nhiệm Nguyễn Sỹ trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Nguyễn Sỹ được trao tặng Huân chương Sao vàng. Đúng hay sai?",2,"[""pol808289"", ""SUCCEEDED"", ""pol19523210"", ""AWARDED"", ""awa46636_001""]",Normal
539,"Trần Thị Nguyệt Thu là tiền nhiệm của Phan Thị Thanh Tâm trong chức vụ Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng là cựu sinh viên của Học viện Hành chính Quốc gia. Đúng hay sai?",3,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""ALUMNUS_OF"", ""alm798260_003""]",Normal
540,"Nghiêm Xuân Thành là tiền nhiệm của Phạm Thế Tùng trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Phạm Thế Tùng là tiền nhiệm của Nguyễn Hải Ninh trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Nguyễn Hải Ninh giữ chức vụ Ủy viên Trung ương Đảng khóa XIII từ 2021-01-30 đến nay. Đúng hay sai?",3,"[""pol19613297"", ""PRECEDED"", ""pol19729427"", ""PRECEDED"", ""pol13478165"", ""TERM_DURATION"", ""DURATION_từ 2021-01-30 đến nay""]",Normal
541,"Cao Đức Phát kế nhiệm Nguyễn Vân Chi trong chức vụ Bộ trưởng Bộ Nông nghiệp và Phát triển Nông thôn, Nguyễn Vân Chi giữ chức vụ Bí thư Tỉnh ủy Thanh Hóa từ 1988-07 đến 1991-09. Đúng hay sai?",2,"[""pol108361"", ""SUCCEEDED"", ""pol3389856"", ""TERM_DURATION"", ""DURATION_từ 1988-07 đến 1991-09""]",Normal
542,"Lương Cường kế nhiệm Tô Lâm trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Tô Lâm kế nhiệm Nguyễn Phú Trọng trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Nguyễn Phú Trọng sinh năm 1944. Đúng hay sai?",3,"[""pol3161938"", ""SUCCEEDED"", ""pol808289"", ""SUCCEEDED"", ""pol46636"", ""BORN_YEAR"", ""YEAR_1944""]",Normal
543,"Lại Xuân Môn kế nhiệm Mai Văn Chính trong chức vụ Bí thư Tỉnh ủy Cao Bằng, Mai Văn Chính sinh năm 1963. Đúng hay sai?",2,"[""pol3698646"", ""SUCCEEDED"", ""pol3306915"", ""BORN_YEAR"", ""YEAR_1963""]",Normal
544,"Trần Việt Khoa kế nhiệm Võ Tiến Trung trong chức vụ Giám đốc Học viện Quốc phòng, Võ Tiến Trung là cựu sinh viên của Trường Sĩ quan Đặc công. Đúng hay sai?",2,"[""pol2422020"", ""SUCCEEDED"", ""pol1465094"", ""ALUMNUS_OF"", ""alm1465094_001""]",Normal
545,"Trần Thị Nguyệt Thu là tiền nhiệm của Phan Thị Thanh Tâm trong chức vụ Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng là tiền nhiệm của Nguyễn Đắc Vinh trong chức vụ Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, Nguyễn Đắc Vinh giữ chức vụ Đại biểu Quốc hội khóa XIII, XIV, XV từ 2011-05-22 đến nay. Đúng hay sai?",4,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""PRECEDED"", ""pol660401"", ""TERM_DURATION"", ""DURATION_từ 2011-05-22 đến nay""]",Normal
546,"Võ Kim Cự là tiền nhiệm của Lê Đình Sơn trong chức vụ Phó Chủ tịch UBND tỉnh Hà Tĩnh, Lê Đình Sơn sinh năm 1960 tại Đồng Tháp. Đúng hay sai?",2,"[""pol1463202"", ""PRECEDED"", ""pol3281128"", ""BORN_AT"", ""loc7536750_001""]",Normal
547,"Trần Thị Nguyệt Thu là tiền nhiệm của Nguyễn Quang Thành trong chức vụ Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Quang Thành là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng là cựu sinh viên của Trường Đại học Khoa học Xã hội và Nhân văn. Đúng hay sai?",3,"[""pol19781134"", ""PRECEDED"", ""pol13475497"", ""PRECEDED"", ""pol248258"", ""ALUMNUS_OF"", ""alm248258_002""]",Normal
548,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang kế nhiệm Tất Thành Cang trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Tất Thành Cang phục vụ trong Quân đội nhân dân Việt Nam. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""SUCCEEDED"", ""pol1464924"", ""SERVED_IN"", ""mil3161938_001""]",Normal
549,"Nguyễn Thị Thúy Ngần là tiền nhiệm của Lâm Văn Mẫn trong chức vụ Chủ tịch Quốc hội, Lâm Văn Mẫn là cựu sinh viên của Học viện Chính trị Quốc gia Hồ Chí Minh. Đúng hay sai?",2,"[""pol19785738"", ""PRECEDED"", ""pol3712240"", ""ALUMNUS_OF"", ""alm19547607_002""]",Normal
