id,question,hop_count,reasoning_path,variant_type
201,"Lê Hoài Thanh kế nhiệm Trần Tiến Cung trong chức vụ Phó Tổng cục trưởng Tổng cục Tình báo, Trần Tiến Cung sinh năm 1929 tại Long An. Đúng hay sai?",2,"[""pol19638483"", ""SUCCEEDED"", ""pol3239616"", ""BORN_AT"", ""loc3306915_001""]",Normal
202,"Đinh Đức Thiện kế nhiệm Nguyễn Côn trong chức vụ Bộ trưởng Bộ Cơ khí và Luyện kim, Nguyễn Côn sinh năm 1916. Đúng hay sai?",2,"[""pol10656"", ""SUCCEEDED"", ""pol495324"", ""BORN_YEAR"", ""YEAR_1916""]",Normal
203,"Lê Thành Đô kế nhiệm Nguyễn Sinh Hùng trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Điện Biên, Nguyễn Sinh Hùng giữ chức vụ Phó Bí thư Tỉnh ủy Điện Biên, (thường trực từ 15/10/2020) từ 2010-10-29 đến nay. Đúng hay sai?",2,"[""pol3706421"", ""SUCCEEDED"", ""pol47134"", ""TERM_DURATION"", ""DURATION_từ 2010-10-29 đến nay""]",Normal
204,"Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng kế nhiệm Nguyễn Xuân Phúc trong chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Xuân Phúc sinh năm 1954 tại Quảng Nam. Đúng hay sai?",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""BORN_AT"", ""loc1463245_001""]",Normal
205,"Quản Minh Cường là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính giữ chức vụ Bí thư Tỉnh ủy Quảng Ninh từ 2011-08-08 đến 2015-04-09. Đúng hay sai?",2,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""TERM_DURATION"", ""DURATION_từ 2011-08-08 đến 2015-04-09""]",Normal
206,"Lưu Bình Nhưỡng là tiền nhiệm của Mai Khanh trong chức vụ Phó trưởng Ban Dân nguyện Quốc hội Việt Nam, Mai Khanh có học vị Cử nhân ngôn ngữ Anh. Đúng hay sai?",2,"[""pol3695313"", ""PRECEDED"", ""pol3701573"", ""HAS_ACADEMIC_TITLE"", ""aca19787798_001""]",Normal
207,"Nghiêm Xuân Thành là tiền nhiệm của Nguyễn Khắc Định trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Nguyễn Khắc Định là tiền nhiệm của Nguyễn Hải Ninh trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Nguyễn Hải Ninh sinh năm 1976. Đúng hay sai?",3,"[""pol19613297"", ""PRECEDED"", ""pol3581718"", ""PRECEDED"", ""pol13478165"", ""BORN_YEAR"", ""YEAR_1976""]",Normal
208,"Trương Hải Long kế nhiệm Võ Ngọc Thành trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Gia Lai, Võ Ngọc Thành giữ chức vụ Phó Bí thư Tỉnh ủy Gia Lai từ 2016 đến 2021. Đúng hay sai?",2,"[""pol19753111"", ""SUCCEEDED"", ""pol3710303"", ""TERM_DURATION"", ""DURATION_từ 2016 đến 2021""]",Normal
209,"Quản Minh Cường là tiền nhiệm của Phạm Quốc Khánh trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Quốc Khánh là cựu sinh viên của Học viện Quan hệ Quốc tế. Đúng hay sai?",2,"[""pol19777570"", ""PRECEDED"", ""pol13927551"", ""ALUMNUS_OF"", ""alm436788_001""]",Normal
210,"Lê Minh Trí là tiền nhiệm của Nguyễn Văn Quang trong chức vụ Viện trưởng Viện kiểm sát nhân dân tối cao, Nguyễn Văn Quang sinh năm 1968. Đúng hay sai?",2,"[""pol1749503"", ""PRECEDED"", ""pol3710613"", ""BORN_YEAR"", ""YEAR_1968""]",Normal
211,"Nguyễn Đức Trung là tiền nhiệm của Tạ Anh Tuấn trong chức vụ Thứ trưởng Bộ Kế hoạch và Đầu tư, Tạ Anh Tuấn có học vị Tiến sĩ Quản lý kinh tế. Đúng hay sai?",2,"[""pol18358580"", ""PRECEDED"", ""pol19765965"", ""HAS_ACADEMIC_TITLE"", ""aca626238_002""]",Normal
212,"Nguyễn Trọng Nghĩa kế nhiệm Võ Văn Thưởng trong chức vụ Trưởng Ban Tuyên giáo Trung ương, Võ Văn Thưởng kế nhiệm Đào Ngọc Dung trong chức vụ Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, Đào Ngọc Dung sinh năm 1962. Đúng hay sai?",3,"[""pol3156606"", ""SUCCEEDED"", ""pol248258"", ""SUCCEEDED"", ""pol579243"", ""BORN_YEAR"", ""YEAR_1962""]",Normal
213,"Nghiêm Xuân Thành là tiền nhiệm của Nguyễn Khắc Định trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Nguyễn Khắc Định là tiền nhiệm của Trung tướng, Tiến sĩ Đinh Văn Nơi trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Trung tướng, Tiến sĩ Đinh Văn Nơi giữ chức vụ Bộ trưởng Bộ Tư pháp từ 2024-08-26 đến nay. Đúng hay sai?",3,"[""pol19613297"", ""PRECEDED"", ""pol3581718"", ""PRECEDED"", ""pol19777159"", ""TERM_DURATION"", ""DURATION_từ 2024-08-26 đến nay""]",Normal
214,"Nguyễn Văn An kế nhiệm Nông Đức Mạnh trong chức vụ Chủ tịch Quốc hội nuớc, Cộng hòa Xã hội chủ nghĩa Việt Nam, Nông Đức Mạnh kế nhiệm Lê Khả Phiêu trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Bí thư Quân ủy Trung ương, Lê Khả Phiêu giữ chức vụ Ủy viên Bộ Chính trị khóa VII, VIII từ 1994-01-20 đến 2001-04-22. Đúng hay sai?",3,"[""pol22501"", ""SUCCEEDED"", ""pol6293"", ""SUCCEEDED"", ""pol24330"", ""TERM_DURATION"", ""DURATION_từ 1994-01-20 đến 2001-04-22""]",Normal
215,"Trần Lưu Quang là tiền nhiệm của Phan Văn Mãi trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Phan Văn Mãi có học vị Cử nhân Kinh tế. Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol3340042"", ""HAS_ACADEMIC_TITLE"", ""aca13653301_001""]",Normal
216,"Phan Văn Giang là tiền nhiệm của Trần Thắng trong chức vụ Tổng Tham mưu trưởng Quân đội nhân dân Việt Nam, Trần Thắng kế nhiệm Huỳnh Ngọc Sơn trong chức vụ Phó Chủ tịch Quốc hội nước Cộng hòa Xã hội Chủ nghĩa Việt Nam, Huỳnh Ngọc Sơn giữ chức vụ Tư lệnh Quân khu 5 từ 2005 đến 2007. Đúng hay sai?",3,"[""pol3169162"", ""PRECEDED"", ""pol19604239"", ""SUCCEEDED"", ""pol1463420"", ""TERM_DURATION"", ""DURATION_từ 2005 đến 2007""]",Normal
217,"Trần Văn Vệ là tiền nhiệm của Đỗ Văn Hoành trong chức vụ Chánh Văn phòng Cơ quan Cảnh sát điều tra Bộ Công an, Đỗ Văn Hoành có học vị Anh hùng Lực lượng vũ trang nhân dân. Đúng hay sai?",2,"[""pol10572600"", ""PRECEDED"", ""pol19823645"", ""HAS_ACADEMIC_TITLE"", ""aca50627_001""]",Normal
218,"Nguyễn Trọng Nghĩa kế nhiệm Huỳnh Chiến Thắng trong chức vụ Trưởng Ban Tuyên giáo Trung ương, Huỳnh Chiến Thắng giữ chức vụ Chủ tịch Hội Liên hiệp Thanh niên Việt Nam từ 2008-02-29 đến 2010-04-26. Đúng hay sai?",2,"[""pol3156606"", ""SUCCEEDED"", ""pol3349816"", ""TERM_DURATION"", ""DURATION_từ 2008-02-29 đến 2010-04-26""]",Normal
219,"Phạm Gia Khiêm kế nhiệm Đôn Tuấn Phong trong chức vụ Bộ trưởng Bộ Ngoại giao Việt Nam, Đôn Tuấn Phong sinh năm 1970 tại Thanh Hóa. Đúng hay sai?",2,"[""pol55714"", ""SUCCEEDED"", ""pol3697124"", ""BORN_AT"", ""loc436788_001""]",Normal
220,"Trương Văn Sáu là tiền nhiệm của Nguyễn Văn Quang trong chức vụ Phó chủ tịch Ủy ban Nhân dân tỉnh Vĩnh Long, Nguyễn Văn Quang là tiền nhiệm của Nguyễn Văn Quang trong chức vụ Phó Bí thư Tỉnh ủy, Nguyễn Văn Quang giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh từ 2016 đến 2021. Đúng hay sai?",3,"[""pol1464837"", ""PRECEDED"", ""pol3711741"", ""PRECEDED"", ""pol3710613"", ""TERM_DURATION"", ""DURATION_từ 2016 đến 2021""]",Normal
221,"Hoàng Văn Thái là tiền nhiệm của Trần Văn Trà, Tư Chi, Tư Nguyễn, Ba Trà trong chức vụ Tư lệnh Quân Giải phóng miền Nam Việt Nam, Trần Văn Trà, Tư Chi, Tư Nguyễn, Ba Trà giữ chức vụ Tư lệnh Quân khu 7 từ 1975 đến 1978. Đúng hay sai?",2,"[""pol8349"", ""PRECEDED"", ""pol13024"", ""TERM_DURATION"", ""DURATION_từ 1975 đến 1978""]",Normal
222,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang là tiền nhiệm của Nông Quốc Tuấn trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Nông Quốc Tuấn giữ chức vụ Bí thư Tỉnh ủy Bến Tre từ 2019-07-12 đến 2021-07-03. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""PRECEDED"", ""pol71123"", ""TERM_DURATION"", ""DURATION_từ 2019-07-12 đến 2021-07-03""]",Normal
223,"Trần Văn Vệ là tiền nhiệm của Đỗ Văn Hoành trong chức vụ Chánh Văn phòng Cơ quan Cảnh sát điều tra Bộ Công an, Đỗ Văn Hoành được trao tặng Anh hùng lực lượng vũ trang nhân dân. Đúng hay sai?",2,"[""pol10572600"", ""PRECEDED"", ""pol19823645"", ""AWARDED"", ""awa1463198_001""]",Normal
224,"Cao Đức Phát là tiền nhiệm của Cao Đức Phát trong chức vụ Phó Trưởng ban Thường trực Ban Kinh tế Trung ương, Cao Đức Phát giữ chức vụ Ủy viên Trung ương Đảng, (Bị cho thôi chức vụ) từ 2011-01-18 đến 2022-10-03. Đúng hay sai?",2,"[""pol108361"", ""PRECEDED"", ""pol108361"", ""TERM_DURATION"", ""DURATION_từ 2011-01-18 đến 2022-10-03""]",Normal
225,"Phan Thị Thanh Tâm là tiền nhiệm của Nguyễn Thanh Bình trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Thanh Bình kế nhiệm Nguyễn Xuân Phúc trong chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Xuân Phúc giữ chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam từ 2021-04-05 đến 2023-01-18. Đúng hay sai?",3,"[""pol19795666"", ""PRECEDED"", ""pol647752"", ""SUCCEEDED"", ""pol459014"", ""TERM_DURATION"", ""DURATION_từ 2021-04-05 đến 2023-01-18""]",Normal
226,"Quản Minh Cường là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính có học vị Kĩ sư Xây dựng. Đúng hay sai?",2,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""HAS_ACADEMIC_TITLE"", ""aca436788_003""]",Normal
227,"Lê Hiến Mai kế nhiệm Nguyễn Thị Định trong chức vụ Chủ nhiệm Ủy ban Y tế và Xã hội của Quốc hội, Nguyễn Thị Định được trao tặng Huân chương Chiến công hạng Nhất. Đúng hay sai?",2,"[""pol66510"", ""SUCCEEDED"", ""pol21737"", ""AWARDED"", ""awa102743_002""]",Normal
228,"Lương Cường kế nhiệm Trịnh Văn Quyết trong chức vụ Chủ nhiệm Tổng cục Chính trị Quân đội nhân dân Việt Nam, Trịnh Văn Quyết phục vụ trong Quân đội nhân dân Việt Nam. Đúng hay sai?",2,"[""pol3161938"", ""SUCCEEDED"", ""pol7492813"", ""SERVED_IN"", ""mil3161938_001""]",Normal
229,"Bùi Quang Vinh kế nhiệm Võ Hồng Phúc trong chức vụ Bộ trưởng Bộ Kế hoạch và Đầu tư Việt Nam, Võ Hồng Phúc kế nhiệm Trần Văn Tư trong chức vụ Bộ trưởng Bộ Kế hoạch và Đầu tư, Trần Văn Tư đã từng giữ chức vụ Phó Chủ nhiệm Ủy ban Kế hoạch Nhà nước. Đúng hay sai?",3,"[""pol626284"", ""SUCCEEDED"", ""pol63818"", ""SUCCEEDED"", ""pol1463509"", ""SERVED_AS"", ""pos620744_005""]",Normal
230,"Tô Lâm kế nhiệm Nguyễn Phú Trọng trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Nguyễn Phú Trọng có học vị Tiến sĩ. Đúng hay sai?",2,"[""pol808289"", ""SUCCEEDED"", ""pol46636"", ""HAS_ACADEMIC_TITLE"", ""aca436788_007""]",Normal
231,"Nguyễn Duy Ngọc là tiền nhiệm của Lê Quốc Hùng trong chức vụ Thứ trưởng Bộ Công an, Lê Quốc Hùng sinh năm 1966. Đúng hay sai?",2,"[""pol11441242"", ""PRECEDED"", ""pol15256601"", ""BORN_YEAR"", ""YEAR_1966""]",Normal
232,"Võ Hồng Phúc kế nhiệm Lê Hiền Vân trong chức vụ Bộ trưởng Bộ Kế hoạch và Đầu tư, Lê Hiền Vân là cựu sinh viên của Đại học Kinh tế Quốc dân Plekhanov (Moskva). Đúng hay sai?",2,"[""pol63818"", ""SUCCEEDED"", ""pol1394758"", ""ALUMNUS_OF"", ""alm1462810_001""]",Normal
233,"Phạm Minh Chính kế nhiệm Tô Huy Rứa trong chức vụ Trưởng ban Tổ chức Trung ương, Tô Huy Rứa giữ chức vụ Ủy viên Bộ Chính trị khóa X, XI từ 2006-04-24 đến 2016-01-26. Đúng hay sai?",2,"[""pol436788"", ""SUCCEEDED"", ""pol318392"", ""TERM_DURATION"", ""DURATION_từ 2006-04-24 đến 2016-01-26""]",Normal
234,"Trần Khiêu là tiền nhiệm của Lê Duy Thành trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Trà Vinh, Lê Duy Thành giữ chức vụ Chủ tịch UBND tỉnh Trà Vinh từ 2014-01-04 đến 2020-11-05. Đúng hay sai?",2,"[""pol1748823"", ""PRECEDED"", ""pol19429288"", ""TERM_DURATION"", ""DURATION_từ 2014-01-04 đến 2020-11-05""]",Normal
235,"Nguyễn Xuân Thắng là tiền nhiệm của Đinh Thế Huynh trong chức vụ Chủ tịch Hội đồng Lý luận Trung ương, Đinh Thế Huynh sinh năm 1953 tại Bắc Giang. Đúng hay sai?",2,"[""pol3719106"", ""PRECEDED"", ""pol591013"", ""BORN_AT"", ""loc3698499_001""]",Normal
236,"Nguyễn Trọng Nghĩa kế nhiệm Võ Văn Thưởng trong chức vụ Trưởng Ban Tuyên giáo Trung ương, Võ Văn Thưởng kế nhiệm Nguyễn Xuân Phúc trong chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Xuân Phúc là cựu sinh viên của Học viện Bộ Nội vụ Liên Xô. Đúng hay sai?",3,"[""pol3156606"", ""SUCCEEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""ALUMNUS_OF"", ""alm806867_002""]",Normal
237,"Nguyễn Văn An kế nhiệm Nông Đức Mạnh trong chức vụ Chủ tịch Quốc hội nuớc, Cộng hòa Xã hội chủ nghĩa Việt Nam, Nông Đức Mạnh kế nhiệm Lê Khả Phiêu trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Bí thư Quân ủy Trung ương, Lê Khả Phiêu giữ chức vụ Thường trực Bộ Chính trị từ 1996-07-01 đến 1997-12-26. Đúng hay sai?",3,"[""pol22501"", ""SUCCEEDED"", ""pol6293"", ""SUCCEEDED"", ""pol24330"", ""TERM_DURATION"", ""DURATION_từ 1996-07-01 đến 1997-12-26""]",Normal
238,"Sùng A Hồng là tiền nhiệm của Tráng A Tủa trong chức vụ Giám đốc Công an tỉnh Điện Biên, Tráng A Tủa giữ chức vụ Cục trưởng Cục Xây dựng phong trào bảo vệ An ninh Tổ quốc, Bộ Công an từ 2021-12-01 đến nay. Đúng hay sai?",2,"[""pol1463277"", ""PRECEDED"", ""pol19695921"", ""TERM_DURATION"", ""DURATION_từ 2021-12-01 đến nay""]",Normal
239,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang kế nhiệm Tất Thành Cang trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Tất Thành Cang giữ chức vụ Phó Chủ tịch Ủy ban nhân dân Thành phố Hồ Chí Minh từ 2014-06-14 đến 2015-12-11. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""SUCCEEDED"", ""pol1464924"", ""TERM_DURATION"", ""DURATION_từ 2014-06-14 đến 2015-12-11""]",Normal
240,"Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng kế nhiệm Đào Ngọc Dung trong chức vụ Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, Đào Ngọc Dung sinh năm 1962. Đúng hay sai?",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol579243"", ""BORN_YEAR"", ""YEAR_1962""]",Normal
241,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang là tiền nhiệm của Trần Công Phàn trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Trần Công Phàn có học vị Cử nhân Kinh tế. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""PRECEDED"", ""pol7530396"", ""HAS_ACADEMIC_TITLE"", ""aca13653301_001""]",Normal
242,"Hoàng Văn Thái là tiền nhiệm của Trần Văn Trà, Tư Chi, Tư Nguyễn, Ba Trà trong chức vụ Tư lệnh Quân Giải phóng miền Nam Việt Nam, Trần Văn Trà, Tư Chi, Tư Nguyễn, Ba Trà phục vụ trong Tổng cục Tình báo, Quân đội nhân dân Việt Nam. Đúng hay sai?",2,"[""pol8349"", ""PRECEDED"", ""pol13024"", ""SERVED_IN"", ""mil19688475_001""]",Normal
243,"Nghiêm Xuân Thành là tiền nhiệm của Đặng Ngọc Tuyến trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Đặng Ngọc Tuyến là tiền nhiệm của Nguyễn Hải Ninh trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Nguyễn Hải Ninh giữ chức vụ Bí thư Tỉnh ủy Khánh Hòa từ 2021-04-23 đến 2024-08-26. Đúng hay sai?",3,"[""pol19613297"", ""PRECEDED"", ""pol16817002"", ""PRECEDED"", ""pol13478165"", ""TERM_DURATION"", ""DURATION_từ 2021-04-23 đến 2024-08-26""]",Normal
244,"Phạm Hùng kế nhiệm Nguyễn Lam trong chức vụ Chủ tịch Hội đồng Bộ trưởng, Nguyễn Lam được trao tặng Huân chương Cách mạng Tháng Mười. Đúng hay sai?",2,"[""pol16602"", ""SUCCEEDED"", ""pol786059"", ""AWARDED"", ""awa30735_001""]",Normal
245,"Nguyễn Thị Thúy Ngần là tiền nhiệm của Nguyễn Thị Kim Ngân trong chức vụ Chủ tịch Quốc hội, Nguyễn Thị Kim Ngân kế nhiệm Lê Thị Ái Nam trong chức vụ Chủ tịch Quốc hội nước Cộng hòa xã hội chủ nghĩa Việt Nam, Chủ tịch Hội đồng Bầu cử Quốc gia, Bí thư Đảng đoàn Quốc hội, Lê Thị Ái Nam có học vị Chủ tịch Quốc hội. Đúng hay sai?",3,"[""pol19785738"", ""PRECEDED"", ""pol106956"", ""SUCCEEDED"", ""pol3709579"", ""HAS_ACADEMIC_TITLE"", ""aca106956_002""]",Normal
246,"Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng kế nhiệm Đào Ngọc Dung trong chức vụ Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, Đào Ngọc Dung giữ chức vụ Bí thư Đảng ủy Khối Các cơ quan Trung ương từ 2011-08-18 đến 2016-04-12. Đúng hay sai?",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol579243"", ""TERM_DURATION"", ""DURATION_từ 2011-08-18 đến 2016-04-12""]",Normal
247,"Nguyễn Trọng Nghĩa kế nhiệm Võ Văn Thưởng trong chức vụ Trưởng Ban Tuyên giáo Trung ương, Võ Văn Thưởng kế nhiệm Nguyễn Xuân Phúc trong chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Xuân Phúc giữ chức vụ Thủ tướng Chính phủ nước Cộng hoà xã hội chủ nghĩa Việt Nam, Phó Chủ tịch Hội đồng quốc phòng và an ninh từ 2016-04-07 đến 2021-04-05. Đúng hay sai?",3,"[""pol3156606"", ""SUCCEEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""TERM_DURATION"", ""DURATION_từ 2016-04-07 đến 2021-04-05""]",Normal
248,"Lương Cường kế nhiệm Tô Lâm trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Tô Lâm kế nhiệm Nguyễn Phú Trọng trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Nguyễn Phú Trọng có học vị Cử nhân Khoa học Quân sự. Đúng hay sai?",3,"[""pol3161938"", ""SUCCEEDED"", ""pol808289"", ""SUCCEEDED"", ""pol46636"", ""HAS_ACADEMIC_TITLE"", ""aca1463226_001""]",Normal
